"","study_ID","author","publication_year","journal","DOI","language","coder_initials","exclude","Exclusion_rationale","country","locality","Site_period","coordinates_lat","coordinates_lon","coordinate_source","year_start","year_end","month_start","month_end","day_period_reported","day_period_start","day_period_end","night_period_reported","night_period_start","night_period_end","day_pollination_hrs","night_pollination_hrs","study_design_comments","plant_species","plant_cultivar","plant_native_status","plant_crop","Pollinator_observations_included","treatment_condition","treatment_comments","additional_treatment","treatment_effectiveness_metric","treatmenteffectiveness_metric_comments","extraction_type","sample_size","effectiveness_value","effectiveness_units","effect_error","effect_error_L","effect_error_U","effect_error_units","statistical_test","mechanism_proposed","mechanism_comments","Study_comments"
"71","Grant_2021","Grant",2021,"Ecology & Evolution","10.1002/ece3.7850","E","CCN","n",NA,"Australia","Queensland",NA,-17.463649,"145.479676","based on place name","2013",NA,"September","November","y","0600","1800","y","1800","0600",1200,1200,"""There were three treatments: (a) control, where inflorescences were open to both diurnal and nocturnal flower visitors; (b) diurnal, where inflorescences were open to insect visitors during the day (0600–1800 hr); and (c) nocturnal, where inflorescences were open to insect visitors during the night (1800–0600 hr).""","Fontainea picrosperma",NA,"native","y","y","night pollination",NA,NA,"pollen deposition",NA,"WPD Fig. 2",21,1.09859154929577,"number of pollen grains",0.40140845070423,"0.40140845070422992",NA,"SE",NA,NA,NA,NA
"72","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2005",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","complete exclusion",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"73","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2005",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","night pollination",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0.467353951890034,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"74","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2005",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","day pollination",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0.731958762886598,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"75","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2005",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","open pollination",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0.800687285223367,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"76","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2006",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","complete exclusion",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"77","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2006",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","night pollination",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0.398625429553264,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"78","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2006",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","day pollination",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0.597938144329896,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"79","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2006",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","open pollination",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0.804123711340206,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
"80","Alonso-Pedano_2012","Alonso-Pedano",2012,"Plant Systematics & Evolution","10.1007/s00606-012-0668-7","E","CCN","n",NA,"Argentina","Salta",NA,-25.16669444,"-65.81669444","provided in text","2007",NA,"December","December","y","0700","2000","y","2000","0500",1300,1500,"""Forty-five buds (from 45 different individuals) were marked and bagged, and 15 were assigned to each of the following treatments: (1) natural pollination, in which emasculated flowers were not manipulated with pollen; (2) nocturnal natural pollination, in which emasculated flowers were available only to nocturnal pollinators from 20:00 to 05:00 h and diurnal pollinators were excluded using voile bags; (3) diurnal natural pollination, in which emasculated flowers were available only to diurnal pollinators from 07:00 h until flower closing and nocturnal pollinators were excluded using voile bags.""","Echinopsis schickendantzii",NA,"native","n","y","complete exclusion",NA,NA,"fruit set",NA,"WPD Fig. 3",15,0,"proportion",NA,NA,NA,NA,NA,"y","""Our results support the hypothesis that the relative contribution of diurnal visitors to fruit set and seed set increases with increasing latitude, with greater dependence on diurnal visitors for seed production in extra-tropical cactus populations (Mungui  ´a-Rosas et al. 2009; but see Bustamante et al. 2010).""",NA
